chunk_id,file_name,heading_path,start_line,end_line,tokens,anchor_fragment,jump_url,text,source_path,char_start,char_end,source_url
4bb154f7-358c-4977-b9aa-eb85aa6c4e34,Nouns.md,"['Nouns', 'Nouns can be countable or uncountable']",166,201,299,#nouns/nouns-can-be-countable-or-uncountable,,"## Nouns can be countable or uncountable
You can sort nouns by whether they can be separated into individual units and counted:
- You can count **countable nouns**.  
- You cannot count **uncountable nouns**.
**Example**
> Would you like a cup of coffee or tea? [‘Cup’ is countable; ‘coffee’ and ‘tea’ are uncountable.]
A countable singular noun must have a determiner.
**Correct**
> The report is being printed.  
> Our report is being printed.
**Incorrect**
> Report is being printed.
An uncountable noun has no plural and only a singular verb. Uncountable nouns don’t need to have a determiner. Whether it has one depends on the meaning of the sentence.
**Example**
> Respect is an Australian Public Service value. [No determiner with ‘respect’. The value is not quantifiable.]  
> The leadership avoided a spill. [‘The’ is the determiner with ‘leadership’. The noun refers to a single, specific group of people.]
Some nouns can be used both ways. The meaning depends on whether the noun is countable or uncountable in the way it is used:
- In the uncountable form, it refers to the whole idea or quantity.  
- In the countable form, it refers to a specific example or type.
**Example**
> Language is powerful. [In this context, ‘language’ is uncountable.]  
> Australians speak many languages besides English. [In this context, ‘language’ is countable.]
---",Style Guide Content/Nouns.md,4844,6205,
1c923e16-743d-4148-ae17-f5b121dd0ead,Nouns.md,"['Nouns', 'Noun trains are hard to understand']",202,215,110,#nouns/noun-trains-are-hard-to-understand,,"## Noun trains are hard to understand
Strings of 3 or more nouns are known as ‘noun trains’. Each noun in a noun train modifies the next.
Rewrite a sentence to avoid using a noun train. This will help you write in plain language.
**Write this**
> The agency’s new system will help to improve how it manages injuries. [No noun train]
**Not this**
> The agency’s new system will help in the achievement of injury management outcome improvements. [Noun train included]
---",Style Guide Content/Nouns.md,6207,6676,
4b65095c-fbe1-4eaf-974e-6661b953ad0e,Nouns.md,"['Nouns', 'Release notes']",216,224,121,#nouns/release-notes,,"## Release notes
The digital edition relates grammatical concepts to the principles of plain language. It relates word choice to grammatical information about types of words.
It provides an overview on types of words to introduce grammatical concepts about parts of speech and how they relate to sentence structure.
The sixth edition called types of words ‘word classes’. It had summary information about parts of speech on pages 68 to 70. This formed part of Chapter 5 on grammar.
The *Content Guide* did not have any in-depth information on grammatical concepts.",Style Guide Content/Nouns.md,6678,7242,
2f1cfbb3-3b64-4f67-9692-1d5574a704b3,Ordinal numbers.md,['Ordinal numbers'],1,6,33,#ordinal-numbers,,"# Ordinal numbers
Ordinal numbers, such as ‘first’, ‘second’ and ‘third’, show the order, position or importance of things in a list or sequence.
---",Style Guide Content/Ordinal numbers.md,0,149,
dc97b479-2adb-4200-90d1-b3c9c5f4b3d5,Ordinal numbers.md,"['Ordinal numbers', 'Guidance']",7,15,51,#ordinal-numbers/guidance,,"## Guidance
- Use words for ordinals up to ‘ninth’ and numerals for ‘10th’ and above  
- Create a list rather than use ordinals  
- Don't use ordinals in dates  
- Don’t confuse ordinals with regnal numbers
---",Style Guide Content/Ordinal numbers.md,151,361,
878ce46e-e21e-4709-9022-a7ea7a4058ef,Ordinal numbers.md,"['Ordinal numbers', 'Use words for ordinals up to ‘ninth’ and numerals for ‘10th’ and above']",16,68,406,#ordinal-numbers/use-words-for-ordinals-up-to-ninth-and-numerals-for-10th-and-above,,"## Use words for ordinals up to ‘ninth’ and numerals for ‘10th’ and above
Spell out ordinal numbers from ‘first’ to ‘ninth’. Use numerals for ordinals from ‘10th’ onwards.
Ordinals written as numerals always have a suffix:
- ‘-st’ (‘first’, ‘21st’)  
- ‘-nd’ (‘second’, ‘32nd’)  
- ‘-rd’ (‘third’, ‘103rd’)  
- ‘-th’ (‘fourth’, ‘15th’, ‘55th’ and so on).
Don’t write suffixes in superscript. Superscript may not be accessible to people who use screen readers.
**Example**
> The first item on the agenda was to confirm the agenda. The second item was to review the minutes from the last meeting.  
> In 2013, Canberra celebrated its 100th anniversary.  
> We pause to remember at the 11th hour of the 11th day of the 11th month.  
> This is the department’s 22nd graduate intake.  
> We expect to receive our 1,000th visitor today.  
> They are the 273rd immigrant to join this group.
---
### Exception to ordinals rule for centuries
Use numerals, not words, when writing ordinals with centuries. This is an exception to the general rule to spell out ‘first’ to ‘ninth’ for ordinals.
Write ‘century’ and ‘centuries’ in lower case.
**Example**
> In the 1st century CE, Tiberius succeeded Augustus Caesar as Roman emperor.  
> Vikings established a Norse kingdom around Dublin in the 9th century.  
> The gallery bought a 15th-century painting.
---
### Very large ordinals
People find very large rounded numbers easier to read in words rather than numerals. This also applies to ordinal numbers. Spell out the number and include the relevant suffix.
**Write this**
> the millionth visitor
**Not this**
> the 1,000,000th visitor
---
### Ordinals in reference lists
In reference lists, use numerals with a suffix for editions of a publication. This is an exception to the rule to use words for ordinal numbers up to ninth.
**Example**",Style Guide Content/Ordinal numbers.md,363,2192,
726cd673-5329-406b-88e8-b0ef09a4a3c0,Ordinal numbers.md,"['Ordinal numbers', 'Use words for ordinals up to ‘ninth’ and numerals for ‘10th’ and above', 'Ordinals in reference lists']",69,69,19,#ordinal-numbers/use-words-for-ordinals-up-to-ninth-and-numerals-for-10th-and-above,,"> Brone AZ (2020) *Towards a high-performing public service*, 2nd edn, Positive Publications, Canberra.",Style Guide Content/Ordinal numbers.md,0,0,
5d5aa366-9a86-46bb-8b57-009a82c37054,Ordinal numbers.md,"['Ordinal numbers', 'Use words for ordinals up to ‘ninth’ and numerals for ‘10th’ and above', 'Ordinals in reference lists']",71,83,101,#ordinal-numbers/use-words-for-ordinals-up-to-ninth-and-numerals-for-10th-and-above,,"---
### Ordinals in organisation names
If an organisation’s name includes a numeral, write the name as the organisation does. This is an exception to the rule to use words for ordinal numbers up to ninth.
**Example**
> The 1st Australian Infantry Battalion arrived in Egypt on 2 December 1914.  
> MyHealth 1st is a platform that connects patients with local health practitioners.  
> They searched for Thirteenth Holdings Pty Ltd on the ASIC registers.
---",Style Guide Content/Ordinal numbers.md,2194,2651,
4bfc1dd2-2a96-455e-91c9-421d2a74f4cb,Ordinal numbers.md,"['Ordinal numbers', 'Create a list rather than use ordinals']",84,108,203,#ordinal-numbers/create-a-list-rather-than-use-ordinals,,"## Create a list rather than use ordinals
Don’t use ordinals to order points in general content. Reword the content so it doesn’t need ordinals or use a numbered list instead. A list can make it easier for people to follow the sequence.
Always use numbered lists rather than ordinals when you’re expressing a series of items or steps – for example, in recommendations or instructions.
**Like this**
> To apply for the grant:  
> 1. complete the eligibility checklist  
> 2. submit a business case  
> 3. provide supporting documents.
**Not this**
> If you want to apply for the grant, first complete the eligibility checklist. Second, you must submit a business case; and third, you must provide supporting documents.
---
### Accessibility requirements
Code lists so they are understood correctly. Mark up ordered lists in HTML with the `<ol>` tag.
**WCAG quick reference:** 1.3.1 Info and relationships – level A
---",Style Guide Content/Ordinal numbers.md,2653,3570,
5f7298f8-67c1-4433-8255-379f2431cd62,Ordinal numbers.md,"['Ordinal numbers', 'Ordinals in journals and other publications']",109,130,211,#ordinal-numbers/ordinals-in-journals-and-other-publications,,"## Ordinals in journals and other publications
Ordinals, such as ‘firstly’ and ‘secondly’, are sometimes used in content written for government publications such as journals and reports. In this type of content, they order thoughts without interrupting the flow of the text.
‘Firstly’ and ‘secondly’ work as a pair. Don’t use one without the other.
**Write this**
> The committee responded in 2 ways. Firstly, they asked for an immediate adjournment of proceedings. Secondly, they sought clarification about their powers to subpoena witnesses.
**Not this**
> The committee responded in 2 ways. They asked for an immediate adjournment of proceedings. Secondly, they sought clarification about their powers to subpoena witnesses.
Don’t use ‘thirdly’. Instead, omit ordinals and write the points as a run-on list in a sentence.
**Write this**
> The committee took evidence from peak bodies, unions and the department.
**Not this**
> The committee took evidence from, firstly, peak bodies; secondly, unions; and thirdly, the department.
---",Style Guide Content/Ordinal numbers.md,3572,4608,
